date,Spot price,Demand,Lignite,Gas,Coal,Hydro Pump,Hydro R-o-R,Hydro Res,Nuclear,Solar,Wind Offshore,Wind Onshore,Net Imports,Residual load,RES_pen
2022-10-14 03:00:00,205.98600000000002,45294.012,13828.126,6063.712,8551.536,1.03,1398.894,127.096,4028.8419999999996,0.0,1406.078,3645.6520000000005,811.8060000000003,40242.282,11.15319614433802
2022-10-14 04:00:00,215.93199999999996,46622.558000000005,13795.029999999999,6100.866,8730.536,1.092,1417.072,121.242,4026.5159999999996,0.0,1209.594,3444.8599999999997,2062.588,41968.10400000001,9.98326604044334
2022-10-14 05:00:00,253.098,49789.006,13852.976,8231.282000000001,8962.73,106.976,1440.892,156.996,4029.5099999999998,0.0,1233.0040000000001,3266.874,2074.4579999999996,45289.128000000004,9.037894831642149
2022-10-14 06:00:00,309.446,55621.64399999999,13844.098000000002,10224.717999999999,9069.264,946.6020000000001,1495.964,254.72600000000003,4037.85,0.0,1349.386,3085.5060000000003,3821.786,51186.75199999999,7.973320601598903
2022-10-14 07:00:00,360.18,60314.476,14021.162,11117.976,9103.088,4950.372,1504.0880000000002,363.302,4040.326,33.342,1374.666,3250.748,3366.032,55655.72,7.72410921716372
2022-10-14 08:00:00,393.938,62461.695999999996,14220.207999999999,11465.654,9056.467999999999,6160.522,1482.886,369.42199999999997,4045.192,1205.5539999999999,1080.3439999999998,3609.6839999999997,3027.2239999999997,56566.113999999994,9.438715849150173
2022-10-14 09:00:00,337.73400000000004,63645.312,14276.836,11464.024,9076.49,5890.264,1477.44,356.386,4040.3540000000003,4346.408,1057.2060000000001,3449.518,958.2019999999999,54792.17999999999,13.910108571704388
2022-10-14 10:00:00,291.82,64910.566000000006,14181.34,11405.624,9062.604000000001,2414.04,1479.062,318.43,4037.5440000000003,8276.276,1543.7540000000001,3261.458,1332.276,51829.07800000001,20.153094952214715
2022-10-14 11:00:00,273.16999999999996,64896.195999999996,14191.810000000001,11077.552,9054.534,1541.342,1485.068,408.13800000000003,4028.9800000000005,11533.282000000001,1398.91,3465.0080000000003,-589.04,48498.996,25.26681224890285
2022-10-14 12:00:00,256.364,64696.554000000004,14278.098000000002,10772.77,9053.354,931.292,1467.1979999999999,291.566,4026.596,13271.464000000002,1185.5819999999999,3908.5520000000006,-912.3179999999999,46330.956000000006,28.387289375567054
2022-10-14 13:00:00,236.76799999999997,64320.78200000001,14289.176000000001,10375.73,9264.028,459.25200000000007,1451.3700000000001,201.29000000000002,4024.542,12682.042,1148.892,4332.946,-1059.1,46156.90200000001,28.23951984912123
2022-10-14 14:00:00,223.916,62887.39599999999,14270.895999999999,10179.3,9421.246000000001,703.21,1444.47,238.154,4024.524,10504.738000000001,1364.75,4623.998,-714.0200000000001,46393.90999999999,26.22701375646084
2022-10-14 15:00:00,231.71999999999997,61693.907999999996,14236.728,10165.85,9620.026,376.18199999999996,1429.442,213.084,4022.028,7587.610000000001,1296.08,4945.218,1044.534,47864.99999999999,22.415354203205933
2022-10-14 16:00:00,246.4,60033.276,14215.179999999998,10691.826,9695.928,935.632,1443.9,233.26399999999998,4016.7339999999995,4296.632,1208.194,5039.668,1447.48,49488.782,17.564415441862607
2022-10-14 17:00:00,273.424,59547.982,14199.518,10846.43,9516.014,1695.188,1454.544,318.37800000000004,4013.7239999999997,1475.4640000000002,1211.5120000000002,5445.474,1921.6800000000003,51415.53200000001,13.656969937285195
2022-10-14 18:00:00,283.602,60122.74399999999,14172.332,11044.617999999999,9514.216,3509.382,1431.5040000000001,353.892,4013.264,66.4,1178.0819999999999,6586.460000000001,1359.3579999999997,52291.80199999999,13.024924477831554
2022-10-14 19:00:00,279.65999999999997,60595.46,14143.066,11000.942,9546.026,4608.714,1432.444,356.26800000000003,4013.8379999999997,0.016,1029.938,8220.362,-124.52399999999986,51345.144,15.265691522104131
